Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,key,Tm2,Tm3
2001,23,CLE,AL,5.0,3.0,0.625,2.5,43.0,0.0,8.0,0.0,0.0,0.0,50.1,34.0,22.0,14.0,5.0,20.0,4.0,52.0,3.0,0.0,3.0,202.0,180.0,3.65,1.073,6.1,0.9,3.6,9.3,2.6,,3.93,4.98,-0.25,-0.38,101.0,4.9,5.0,0.5,1.29,0.0,1.0,11.0,0.512,0.503,,46,,
2002,24,CLE,AL,10.0,11.0,0.476,4.41,39.0,26.0,9.0,1.0,0.0,6.0,165.1,160.0,84.0,81.0,14.0,82.0,5.0,130.0,9.0,1.0,6.0,726.0,99.0,4.14,1.464,8.7,0.8,4.5,7.1,1.59,,4.57,4.86,-0.29,0.14,97.1,5.14,10.0,1.0,1.76,-0.1,2.6,29.0,0.525,0.506,"$4,125,000",46,,
2003,25,CLE,AL,2.0,9.0,0.182,3.81,73.0,0.0,46.0,0.0,0.0,25.0,75.2,65.0,36.0,32.0,9.0,23.0,0.0,66.0,4.0,0.0,5.0,318.0,116.0,3.9,1.163,7.7,1.1,2.7,7.9,2.87,,4.28,4.74,0.15,-0.36,97.0,4.1,-1.0,-0.1,1.59,-0.2,0.5,7.0,0.498,0.499,"$5,125,000",46,,
2004,26,TBD,AL,4.0,4.0,0.5,3.57,62.0,0.0,59.0,0.0,0.0,30.0,68.0,60.0,31.0,27.0,6.0,29.0,4.0,52.0,7.0,1.0,3.0,295.0,126.0,4.25,1.3090000000000002,7.9,0.8,3.8,6.9,1.79,,4.1,5.13,0.01,-0.38,95.3,4.52,3.0,0.2,1.31,-0.1,0.9,11.0,0.504,0.502,"$1,750,000",46,,
2005,27,TBD,AL,5.0,4.0,0.556,2.86,67.0,0.0,64.0,0.0,0.0,41.0,72.1,66.0,27.0,23.0,7.0,30.0,0.0,51.0,2.0,0.0,0.0,308.0,153.0,4.2,1.327,8.2,0.9,3.7,6.3,1.7,AS,3.36,5.04,-0.03,-0.38,99.2,4.65,10.0,1.0,1.86,0.2,2.0,18.0,0.515,0.506,"$3,750,000",46,,
2006,28,LAD,NL,5.0,6.0,0.416,4.527,57.0,0.0,28.0,0.0,0.0,9.0,59.2,60.0,35.0,30.0,3.0,17.0,3.0,39.0,7.0,0.0,3.0,257.0,100.791,3.699,1.291,9.043,0.416,2.574,5.925,2.476,,5.284,4.855,-0.151,-0.358,98.528,4.581,-2.662,-0.266,1.388,-0.166,-0.1,0.831,0.492,0.498,"$4,000,000",46,ATL,
2007,29,BAL,AL,0.0,6.0,0.0,6.44,53.0,0.0,25.0,0.0,0.0,3.0,50.1,50.0,36.0,36.0,8.0,29.0,5.0,29.0,7.0,0.0,0.0,233.0,72.0,6.3,1.57,8.9,1.4,5.2,5.2,1.0,,6.44,5.02,0.01,-0.37,101.9,4.72,-10.0,-1.0,1.15,-0.2,-0.6,-4.0,0.482,0.494,"$5,666,667",46,,
2009,31,BAL,AL,4.0,6.0,0.4,4.02,59.0,0.0,9.0,0.0,0.0,0.0,71.2,59.0,36.0,32.0,8.0,22.0,3.0,40.0,5.0,1.0,2.0,295.0,114.0,4.56,1.13,7.4,1.0,2.8,5.0,1.82,,4.52,4.94,-0.12,-0.36,102.7,4.82,2.0,0.2,1.4,-0.1,0.8,10.0,0.503,0.501,"$7,166,666",46,,
2010,32,PHI,NL,3.0,4.0,0.429,5.48,51.0,0.0,17.0,0.0,0.0,0.0,47.2,55.0,31.0,29.0,6.0,23.0,2.0,28.0,3.0,0.0,1.0,216.0,75.0,5.18,1.636,10.4,1.1,4.3,5.3,1.22,,5.85,4.4,-0.04,-0.33,102.7,4.23,-9.0,-0.9,0.69,0.0,-0.5,-5.0,0.482,0.494,"$2,500,000",46,,
2011,33,PHI,NL,2.0,4.0,0.333,6.25,29.0,0.0,14.0,0.0,0.0,0.0,36.0,43.0,28.0,25.0,5.0,13.0,2.0,18.0,3.0,0.0,1.0,163.0,62.0,5.16,1.556,10.8,1.3,3.3,4.5,1.38,,7.0,4.17,-0.4,-0.32,98.6,4.19,-11.0,-1.2,0.66,0.1,-0.8,-8.0,0.458,0.493,"$2,750,000",46,,
1998,21,FLA,NL,1.0,5.0,0.16699999999999998,7.08,14.0,11.0,1.0,0.0,0.0,0.0,54.2,72.0,47.0,43.0,6.0,38.0,1.0,35.0,9.0,0.0,5.0,272.0,57.0,5.86,2.012,11.9,1.0,6.3,5.8,0.92,,7.74,4.85,-0.08,0.11,94.3,4.75,-18.0,-1.7,1.03,0.0,-1.2,-13.0,0.381,0.49,,136,,
1999,22,FLA,NL,7.0,8.0,0.467,4.71,25.0,25.0,0.0,0.0,0.0,0.0,147.0,146.0,77.0,77.0,21.0,93.0,2.0,126.0,6.0,0.0,8.0,666.0,91.0,5.3,1.626,8.9,1.3,5.7,7.7,1.35,,4.71,5.05,0.04,0.19,94.4,4.91,2.0,0.2,,-0.1,1.4,17.0,0.51,0.501,"$202,000",136,,
2000,23,FLA,NL,14.0,10.0,0.583,3.66,33.0,33.0,0.0,2.0,1.0,0.0,226.1,210.0,102.0,92.0,30.0,97.0,7.0,209.0,5.0,0.0,4.0,974.0,121.0,4.36,1.3559999999999999,8.4,1.2,3.9,8.3,2.15,AS,4.06,5.04,-0.06,0.18,95.2,5.03,24.0,2.4,,-0.1,4.2,46.0,0.573,0.515,"$268,000",136,,
2001,24,FLA,NL,15.0,12.0,0.556,4.94,34.0,34.0,0.0,2.0,1.0,0.0,211.1,218.0,123.0,116.0,21.0,112.0,5.0,171.0,10.0,0.0,5.0,954.0,86.0,4.45,1.5619999999999998,9.3,0.9,4.8,7.3,1.53,,5.24,4.58,0.08,0.17,97.2,4.54,-17.0,-1.6,,-0.1,0.1,2.0,0.45299999999999996,0.49,"$400,000",136,,
2002,25,FLA,NL,10.0,13.0,0.432,5.365,33.0,33.0,0.0,4.0,0.0,0.0,208.3,228.0,127.0,125.0,28.0,93.0,2.0,153.0,10.0,0.0,2.0,915.0,77.389,4.704,1.531,9.791,1.192,4.002,6.563,1.642,,5.451,4.429,-0.046,0.169,100.308,4.672,-8.781,-0.878,,-0.1,-0.008,0.916,0.445,0.493,"$2,475,000",136,CIN,
2003,26,CIN,NL,3.0,7.0,0.3,6.54,22.0,20.0,1.0,0.0,0.0,0.0,115.2,134.0,89.0,84.0,14.0,70.0,4.0,84.0,5.0,0.0,3.0,545.0,63.0,5.1,1.764,10.4,1.1,5.4,6.5,1.2,,6.93,4.69,0.03,0.16,97.8,4.72,-29.0,-2.6,1.13,-0.1,-1.7,-18.0,0.38,0.484,"$3,250,000",136,,
2004,27,CHC,NL,1.0,1.0,0.5,3.92,23.0,0.0,8.0,0.0,0.0,2.0,20.2,16.0,9.0,9.0,1.0,13.0,0.0,18.0,2.0,0.0,1.0,93.0,114.0,4.11,1.403,7.0,0.4,5.7,7.8,1.38,,3.92,4.57,-0.1,-0.34,102.2,4.42,1.0,0.1,1.26,0.0,0.3,3.0,0.505,0.501,"$300,000",136,,
2005,28,CHC,NL,5.0,3.0,0.625,3.13,63.0,6.0,53.0,0.0,0.0,33.0,92.0,83.0,35.0,32.0,4.0,49.0,7.0,89.0,4.0,0.0,4.0,401.0,141.0,3.38,1.435,8.1,0.4,4.8,8.7,1.82,,3.42,4.62,0.02,-0.16,103.9,4.61,12.0,1.3,1.75,0.1,2.2,20.0,0.52,0.508,"$2,000,000",136,,
2006,29,CHC,NL,1.0,9.0,0.1,4.8,74.0,0.0,64.0,0.0,0.0,24.0,75.0,77.0,47.0,40.0,5.0,36.0,3.0,67.0,3.0,0.0,6.0,342.0,97.0,3.79,1.507,9.2,0.6,4.3,8.0,1.86,,5.64,4.78,-0.08,-0.35,102.8,4.63,-8.0,-0.8,1.3,-0.3,-0.4,-2.0,0.489,0.495,"$4,333,333",136,,
2007,30,CHC,NL,2.0,7.0,0.222,4.73,66.0,0.0,58.0,0.0,0.0,28.0,66.2,59.0,36.0,35.0,8.0,30.0,4.0,55.0,1.0,1.0,2.0,282.0,98.0,4.55,1.335,8.0,1.1,4.1,7.4,1.83,,4.86,4.71,0.19,-0.34,104.5,4.37,-3.0,-0.3,1.39,-0.2,0.1,2.0,0.495,0.498,"$5,333,333",136,,
2008,31,CHC,NL,17.0,6.0,0.7390000000000001,2.96,33.0,33.0,0.0,1.0,0.0,0.0,206.2,174.0,75.0,68.0,14.0,76.0,1.0,187.0,7.0,0.0,5.0,856.0,154.0,3.41,1.21,7.6,0.6,3.3,8.1,2.46,"AS,CYA-6",3.27,4.57,-0.15,0.18,107.2,5.25,47.0,5.3,,-0.1,6.9,64.0,0.66,0.5329999999999999,"$7,333,333",136,,
2009,32,CHC,NL,11.0,9.0,0.55,3.65,31.0,31.0,0.0,1.0,1.0,0.0,200.0,196.0,94.0,81.0,22.0,65.0,4.0,172.0,6.0,0.0,11.0,842.0,122.0,3.87,1.305,8.8,1.0,2.9,7.7,2.65,,4.23,4.49,-0.15,0.17,104.6,5.03,17.0,1.9,,-0.1,3.5,35.0,0.561,0.512,"$9,000,000",136,,
2010,33,CHC,NL,15.0,12.0,0.556,3.85,34.0,34.0,0.0,1.0,0.0,0.0,215.1,198.0,110.0,92.0,25.0,86.0,4.0,208.0,10.0,0.0,6.0,918.0,110.0,3.99,1.319,8.3,1.0,3.6,8.7,2.42,,4.6,4.38,-0.24,0.16,104.6,5.01,9.0,1.0,,-0.2,2.7,28.0,0.53,0.506,"$13,500,000",136,,
2011,34,CHC,NL,10.0,14.0,0.41700000000000004,4.8,34.0,34.0,0.0,0.0,0.0,0.0,202.1,211.0,111.0,108.0,23.0,82.0,2.0,191.0,5.0,0.0,7.0,881.0,81.0,3.9,1.4480000000000002,9.4,1.0,3.6,8.5,2.33,,4.94,4.21,-0.16,0.15,102.5,4.63,-8.0,-0.8,,-0.1,0.8,9.0,0.47600000000000003,0.495,"$13,500,000",136,,
2012,35,CHC,NL,12.0,8.0,0.58,3.383,28.0,28.0,0.0,0.0,0.0,0.0,173.0,155.0,71.0,65.0,19.0,52.0,0.0,153.0,2.0,1.0,2.0,717.0,143.711,3.689,1.196,8.077,0.999,2.699,7.958,2.962,,3.692,4.46,-0.036,0.17,102.497,4.786,13.035,1.604,,-0.1,2.364,21.237,0.596,0.51,"$14,000,000",136,TEX,
2013,36,BOS,AL,8.0,9.0,0.47100000000000003,4.57,32.0,29.0,1.0,0.0,0.0,0.0,171.1,170.0,97.0,87.0,26.0,79.0,1.0,157.0,6.0,1.0,9.0,754.0,90.0,4.68,1.453,8.9,1.4,4.1,8.2,1.99,,5.1,4.27,0.16,0.16,103.9,4.43,-15.0,-1.6,0.77,-0.1,0.0,4.0,0.451,0.49,"$13,250,000",136,,
2000,21,CHW,AL,4.0,1.0,0.8,4.21,28.0,3.0,6.0,0.0,0.0,0.0,51.1,55.0,27.0,24.0,5.0,19.0,1.0,37.0,3.0,0.0,0.0,225.0,120.0,4.24,1.442,9.6,0.9,3.3,6.5,1.95,,4.73,5.24,0.04,-0.21,103.4,5.17,2.0,0.2,0.93,-0.1,0.6,9.0,0.507,0.501,,169,,
2001,22,CHW,AL,16.0,8.0,0.667,3.29,32.0,32.0,0.0,4.0,2.0,0.0,221.1,188.0,89.0,81.0,24.0,48.0,2.0,126.0,8.0,5.0,1.0,885.0,140.0,4.08,1.0659999999999998,7.6,1.0,2.0,5.1,2.63,,3.62,4.93,0.04,0.18,101.7,5.16,37.0,3.9,,-0.1,6.0,63.0,0.621,0.524,"$225,000",169,,
2002,23,CHW,AL,19.0,12.0,0.613,3.58,34.0,34.0,0.0,5.0,2.0,0.0,239.0,236.0,102.0,95.0,25.0,61.0,7.0,134.0,3.0,1.0,6.0,984.0,126.0,4.0,1.243,8.9,0.9,2.3,5.0,2.2,AS,3.84,4.72,0.08,0.17,101.4,4.88,27.0,2.8,,-0.2,5.0,54.0,0.5820000000000001,0.517,"$310,000",169,,
2003,24,CHW,AL,14.0,14.0,0.5,4.14,35.0,35.0,0.0,2.0,0.0,0.0,230.1,250.0,124.0,106.0,22.0,61.0,2.0,119.0,5.0,0.0,1.0,978.0,112.0,4.1,1.35,9.8,0.9,2.4,4.6,1.95,,4.85,4.85,0.15,0.18,101.4,4.96,3.0,0.3,,-0.1,2.5,29.0,0.509,0.502,"$445,000",169,,
2004,25,CHW,AL,16.0,10.0,0.615,3.89,35.0,35.0,0.0,4.0,1.0,0.0,245.1,257.0,119.0,106.0,33.0,51.0,2.0,165.0,8.0,0.0,0.0,1016.0,121.0,4.17,1.255,9.4,1.2,1.9,6.1,3.24,,4.37,4.94,0.1,0.19,101.6,5.11,18.0,1.8,,-0.1,4.2,49.0,0.552,0.511,"$3,500,000",169,,
2005,26,CHW,AL,16.0,8.0,0.667,3.12,33.0,33.0,0.0,3.0,1.0,0.0,236.2,240.0,99.0,82.0,20.0,40.0,4.0,149.0,4.0,2.0,2.0,971.0,144.0,3.42,1.183,9.1,0.8,1.5,5.7,3.73,"AS,CYA-5",3.76,4.72,0.27,0.17,102.7,4.75,24.0,2.5,,-0.1,4.8,52.0,0.5770000000000001,0.516,"$6,000,000",169,,
2006,27,CHW,AL,12.0,13.0,0.48,4.99,32.0,32.0,0.0,1.0,0.0,0.0,204.0,247.0,124.0,113.0,36.0,48.0,5.0,98.0,6.0,1.0,0.0,876.0,95.0,5.27,1.446,10.9,1.6,2.1,4.3,2.04,AS,5.47,5.0,-0.24,0.19,104.7,5.69,3.0,0.3,,-0.1,2.3,28.0,0.509,0.502,"$8,000,000",169,,
2007,28,CHW,AL,10.0,9.0,0.526,3.63,30.0,30.0,0.0,3.0,1.0,0.0,201.0,208.0,86.0,81.0,22.0,45.0,5.0,115.0,5.0,0.0,1.0,835.0,130.0,4.26,1.259,9.3,1.0,2.0,5.1,2.56,,3.85,4.89,-0.43,0.18,103.3,5.68,39.0,4.2,,-0.1,6.1,63.0,0.64,0.526,"$9,500,000",169,,
2008,29,CHW,AL,15.0,12.0,0.556,3.79,34.0,34.0,0.0,1.0,0.0,0.0,218.2,240.0,106.0,92.0,22.0,52.0,4.0,140.0,5.0,0.0,4.0,918.0,121.0,3.94,1.335,9.9,0.9,2.1,5.8,2.69,,4.36,4.8,-0.21,0.18,104.8,5.44,22.0,2.4,,-0.2,4.4,50.0,0.569,0.515,"$14,000,000",169,,
2009,30,CHW,AL,13.0,10.0,0.565,3.84,33.0,33.0,0.0,1.0,1.0,0.0,213.1,222.0,97.0,91.0,27.0,45.0,3.0,105.0,5.0,1.0,2.0,874.0,122.0,4.46,1.252,9.4,1.1,1.9,4.4,2.33,"AS,GG",4.09,4.89,-0.17,0.19,104.4,5.47,31.0,3.3,,-0.2,5.3,56.0,0.6,0.52,"$14,000,000",169,,
2010,31,CHW,AL,13.0,13.0,0.5,4.28,33.0,33.0,0.0,3.0,0.0,0.0,210.1,246.0,105.0,100.0,17.0,49.0,1.0,99.0,1.0,5.0,3.0,897.0,100.0,3.9,1.403,10.5,0.7,2.1,4.2,2.02,GG,4.49,4.47,-0.44,0.15,103.8,5.25,16.0,1.8,,-0.1,3.8,39.0,0.5539999999999999,0.511,"$14,000,000",169,,
2011,32,CHW,AL,13.0,9.0,0.591,3.59,31.0,31.0,0.0,0.0,0.0,0.0,205.1,221.0,93.0,82.0,21.0,45.0,3.0,109.0,2.0,0.0,1.0,858.0,121.0,3.98,1.295,9.7,0.9,2.0,4.8,2.42,GG,4.08,4.43,0.0,0.16,106.2,4.87,17.0,1.9,,-0.1,3.8,39.0,0.56,0.511,"$14,000,000",169,,
2012,33,MIA,NL,13.0,13.0,0.5,3.74,31.0,31.0,0.0,1.0,0.0,0.0,202.1,197.0,88.0,84.0,26.0,40.0,3.0,125.0,4.0,0.0,2.0,828.0,109.0,4.18,1.171,8.8,1.2,1.8,5.6,3.13,GG,3.91,4.27,-0.42,0.16,103.2,5.01,23.0,2.6,,-0.1,4.2,41.0,0.584,0.516,"$6,000,000",169,,
2013,34,TOR,AL,12.0,10.0,0.545,4.15,33.0,33.0,0.0,1.0,1.0,0.0,203.2,223.0,100.0,94.0,24.0,51.0,3.0,139.0,9.0,0.0,2.0,876.0,99.0,4.1,1.345,9.9,1.1,2.3,6.1,2.73,,4.42,4.45,0.06,0.17,102.7,4.68,3.0,0.3,,-0.1,2.2,25.0,0.51,0.502,"$11,000,000",169,,
2014,35,TOR,AL,13.0,10.0,0.565,3.39,32.0,32.0,0.0,0.0,0.0,0.0,202.0,228.0,83.0,76.0,15.0,46.0,0.0,119.0,4.0,1.0,2.0,857.0,112.0,3.66,1.356,10.2,0.7,2.0,5.3,2.59,AS,3.7,4.04,-0.3,0.15,99.5,4.47,15.0,1.7,,-0.1,3.5,36.0,0.552,0.51,"$18,000,000",169,,
2015,36,TOR,AL,15.0,8.0,0.652,3.81,32.0,32.0,0.0,4.0,1.0,0.0,198.2,214.0,100.0,84.0,22.0,33.0,4.0,91.0,7.0,0.0,0.0,827.0,108.0,4.26,1.243,9.7,1.0,1.5,4.1,2.76,,4.53,4.3,0.12,0.17,101.6,4.42,-5.0,-0.5,,-0.1,1.3,16.0,0.484,0.4970000000000001,"$20,000,000",169,,
1986,20,CHC,NL,2.0,4.0,0.33299999999999996,5.52,6.0,5.0,1.0,1.0,0.0,0.0,31.0,44.0,20.0,19.0,3.0,11.0,2.0,20.0,1.0,0.0,2.0,144.0,74.0,3.9,1.774,12.8,0.9,3.2,5.8,1.82,,5.81,4.33,-0.44,0.13,106.3,5.21,-2.0,-0.2,2.31,0.0,0.0,1.0,0.461,0.499,,13795,,
1987,21,CHC,NL,6.0,14.0,0.3,5.61,30.0,27.0,2.0,1.0,1.0,0.0,155.2,181.0,111.0,97.0,17.0,74.0,13.0,101.0,4.0,7.0,4.0,701.0,76.0,4.5,1.6380000000000001,10.5,1.0,4.3,5.8,1.36,,6.42,4.55,-0.51,0.14,104.2,5.42,-19.0,-1.8,0.93,-0.1,-0.4,-3.0,0.439,0.489,,13795,,
1988,22,CHC,NL,18.0,8.0,0.6920000000000001,3.18,34.0,34.0,0.0,9.0,3.0,0.0,249.0,230.0,97.0,88.0,13.0,81.0,16.0,140.0,9.0,6.0,3.0,1047.0,114.0,3.41,1.249,8.3,0.5,2.9,5.1,1.73,AS,3.51,3.87,-0.19,0.12,105.5,4.42,24.0,3.0,,-0.1,5.2,45.0,0.588,0.518,"$82,500",13795,,
1989,23,CHC,NL,19.0,12.0,0.613,2.95,35.0,35.0,0.0,7.0,1.0,0.0,238.1,222.0,90.0,78.0,13.0,82.0,13.0,135.0,6.0,3.0,5.0,1002.0,129.0,3.45,1.276,8.4,0.5,3.1,5.1,1.65,CYA-3,3.4,3.96,-0.02,0.14,106.3,4.37,26.0,3.1,,-0.2,5.0,44.0,0.589,0.519,"$275,000",13795,,
1990,24,CHC,NL,15.0,15.0,0.5,3.46,35.0,35.0,0.0,8.0,2.0,0.0,237.0,242.0,116.0,91.0,11.0,71.0,10.0,144.0,4.0,3.0,3.0,1011.0,119.0,3.15,1.321,9.2,0.4,2.7,5.5,2.03,GG,4.41,4.26,-0.47,0.15,107.5,5.24,18.0,2.0,,-0.1,4.0,42.0,0.5579999999999999,0.512,"$437,500",13795,,
1991,25,CHC,NL,15.0,11.0,0.5770000000000001,3.35,37.0,37.0,0.0,7.0,2.0,0.0,263.0,232.0,113.0,98.0,18.0,66.0,9.0,198.0,6.0,3.0,6.0,1070.0,116.0,3.06,1.133,7.9,0.6,2.3,6.8,3.0,GG,3.87,4.04,0.03,0.14,104.3,4.33,12.0,1.3,,-0.1,3.5,35.0,0.536,0.508,"$2,400,000",13795,,
1992,26,CHC,NL,20.0,11.0,0.645,2.18,35.0,35.0,0.0,9.0,4.0,0.0,268.0,201.0,68.0,65.0,7.0,70.0,7.0,199.0,14.0,0.0,5.0,1061.0,166.0,2.58,1.011,6.8,0.2,2.4,6.7,2.84,"AS,CYA-1,MVP-11,GG",2.28,3.92,0.01,0.14,102.8,4.16,54.0,7.1,,-0.2,9.1,75.0,0.7040000000000001,0.544,"$4,200,000",13795,,
1993,27,ATL,NL,20.0,10.0,0.667,2.36,36.0,36.0,0.0,8.0,1.0,0.0,267.0,228.0,85.0,70.0,14.0,52.0,7.0,197.0,6.0,1.0,5.0,1064.0,170.0,2.85,1.0490000000000002,7.7,0.5,1.8,6.6,3.79,"CYA-1,MVP-13,GG",2.87,4.54,0.5,0.16,98.6,4.14,33.0,3.7,,-0.1,5.8,60.0,0.603,0.523,"$5,875,000",13795,,
1994,28,ATL,NL,16.0,6.0,0.727,1.56,25.0,25.0,0.0,10.0,3.0,0.0,202.0,150.0,44.0,35.0,4.0,31.0,3.0,156.0,6.0,1.0,3.0,774.0,271.0,2.39,0.8959999999999999,6.7,0.2,1.4,7.0,5.03,"AS,CYA-1,MVP-5,GG",1.96,4.68,0.21,0.17,100.8,4.67,60.0,7.0,,-0.1,8.5,78.0,0.779,0.5429999999999999,"$4,975,000",13795,,
1995,29,ATL,NL,19.0,2.0,0.905,1.63,28.0,28.0,0.0,10.0,3.0,0.0,209.2,147.0,39.0,38.0,8.0,23.0,3.0,181.0,4.0,0.0,1.0,785.0,260.0,2.26,0.8109999999999999,6.3,0.3,1.0,7.8,7.87,"AS,CYA-1,MVP-3,GG",1.67,4.69,0.12,0.17,99.7,4.73,70.0,8.1,,-0.1,9.7,89.0,0.79,0.55,"$6,500,000",13795,,
1996,30,ATL,NL,15.0,11.0,0.5770000000000001,2.72,35.0,35.0,0.0,5.0,1.0,0.0,245.0,225.0,85.0,74.0,11.0,28.0,11.0,172.0,3.0,0.0,4.0,978.0,162.0,2.73,1.033,8.3,0.4,1.0,6.3,6.14,"AS,CYA-5,GG",3.12,4.72,0.24,0.17,103.6,4.82,48.0,5.3,,-0.2,7.2,68.0,0.652,0.5329999999999999,"$6,675,000",13795,,
1997,31,ATL,NL,19.0,4.0,0.826,2.2,33.0,33.0,0.0,5.0,2.0,0.0,232.2,200.0,58.0,57.0,9.0,20.0,6.0,177.0,6.0,0.0,0.0,893.0,189.0,2.43,0.946,7.7,0.3,0.8,6.8,8.85,"AS,CYA-2,MVP-12,GG",2.24,4.67,0.42,0.17,97.3,4.3,53.0,6.0,,-0.1,7.8,73.0,0.682,0.537,"$6,775,000",13795,,
1998,32,ATL,NL,18.0,9.0,0.667,2.22,34.0,34.0,0.0,9.0,5.0,0.0,251.0,201.0,75.0,62.0,13.0,45.0,10.0,204.0,7.0,0.0,4.0,987.0,187.0,2.81,0.98,7.2,0.5,1.6,7.3,4.53,"AS,CYA-4,GG",2.69,4.6,0.52,0.16,98.3,4.17,41.0,4.6,,-0.2,6.6,63.0,0.636,0.528,"$9,600,000",13795,,
1999,33,ATL,NL,19.0,9.0,0.679,3.57,33.0,33.0,0.0,4.0,0.0,0.0,219.1,258.0,103.0,87.0,16.0,37.0,8.0,136.0,4.0,0.0,1.0,940.0,126.0,3.4,1.345,10.6,0.7,1.5,5.6,3.68,GG,4.23,5.04,0.3,0.19,99.0,4.88,15.0,1.5,,-0.1,3.2,36.0,0.545,0.509,"$10,600,000",13795,,
2000,34,ATL,NL,19.0,9.0,0.679,3.0,35.0,35.0,0.0,6.0,3.0,0.0,249.1,225.0,91.0,83.0,19.0,42.0,12.0,190.0,10.0,2.0,1.0,1012.0,153.0,3.23,1.071,8.1,0.7,1.5,6.9,4.52,"AS,CYA-3,MVP-12,GG",3.28,5.01,0.22,0.18,98.9,4.91,44.0,4.6,,-0.2,6.5,69.0,0.631,0.528,"$11,100,000",13795,,
2001,35,ATL,NL,17.0,11.0,0.607,3.05,34.0,34.0,0.0,3.0,3.0,0.0,233.0,220.0,86.0,79.0,20.0,27.0,10.0,173.0,7.0,0.0,2.0,927.0,146.0,3.12,1.06,8.5,0.8,1.0,6.7,6.41,GG,3.32,4.74,0.38,0.18,99.9,4.53,31.0,3.3,,-0.1,5.2,52.0,0.598,0.52,"$12,500,000",13795,,
2002,36,ATL,NL,16.0,6.0,0.727,2.62,34.0,34.0,0.0,0.0,0.0,0.0,199.1,194.0,67.0,58.0,14.0,45.0,7.0,118.0,4.0,0.0,1.0,820.0,159.0,3.43,1.199,8.8,0.6,2.0,5.3,2.62,GG,3.03,4.51,0.5,0.17,100.6,4.2,25.0,2.8,,-0.1,4.4,43.0,0.583,0.517,"$13,100,000",13795,,
2003,37,ATL,NL,16.0,11.0,0.593,3.96,36.0,36.0,0.0,1.0,0.0,0.0,218.1,225.0,112.0,96.0,24.0,33.0,7.0,124.0,8.0,0.0,3.0,901.0,108.0,3.89,1.182,9.3,1.0,1.4,5.1,3.76,,4.62,4.55,0.23,0.17,100.0,4.5,-4.0,-0.4,,-0.1,1.3,16.0,0.489,0.498,"$14,750,000",13795,,
2004,38,CHC,NL,16.0,11.0,0.593,4.02,33.0,33.0,0.0,2.0,1.0,0.0,212.2,218.0,103.0,95.0,35.0,33.0,4.0,151.0,9.0,0.0,2.0,872.0,110.0,4.36,1.18,9.2,1.5,1.4,6.4,4.58,GG,4.36,4.66,-0.11,0.18,101.4,5.02,15.0,1.5,,-0.1,3.2,34.0,0.547,0.509,"$6,000,000",13795,,
2005,39,CHC,NL,13.0,15.0,0.46399999999999997,4.24,35.0,35.0,0.0,3.0,0.0,0.0,225.0,239.0,112.0,106.0,29.0,36.0,4.0,136.0,7.0,0.0,8.0,936.0,104.0,4.06,1.222,9.6,1.2,1.4,5.4,3.78,GG,4.48,4.58,0.02,0.17,103.8,4.9,10.0,1.1,,-0.1,2.9,30.0,0.531,0.507,"$9,000,000",13795,,
2006,40,CHC,NL,15.0,14.0,0.524,4.19,34.0,34.0,0.0,0.0,0.0,0.0,209.3,219.0,109.0,98.0,20.0,37.0,7.0,117.0,0.0,0.0,0.0,862.0,111.916,3.787,1.215,9.369,0.827,1.565,4.969,3.177,GG,4.659,4.801,-0.118,0.186,102.198,5.231,5.479,0.548,,-0.065,1.47,15.996,0.541,0.502,"$9,000,000",13795,LAD,
2007,41,SDP,NL,14.0,11.0,0.56,4.14,34.0,34.0,0.0,1.0,0.0,0.0,198.0,221.0,92.0,91.0,14.0,25.0,3.0,104.0,6.0,0.0,5.0,830.0,97.0,3.58,1.242,10.0,0.6,1.1,4.7,4.16,GG,4.18,4.72,-0.03,0.19,92.9,4.59,10.0,1.0,,-0.1,2.6,27.0,0.53,0.506,"$10,000,000",13795,,
2008,42,SDP,NL,8.0,13.0,0.385,4.204,33.0,33.0,0.0,0.0,0.0,0.0,193.3,204.0,105.0,91.0,21.0,30.0,5.0,98.0,6.0,2.0,2.0,804.0,92.171,4.069,1.202,9.466,0.938,1.37,4.538,3.363,GG,4.855,4.488,-0.027,0.177,91.175,4.294,-5.771,-0.556,,-0.079,0.453,4.528,0.467,0.494,"$10,000,000",13795,LAD,
1987,21,ATL,NL,2.0,4.0,0.33299999999999996,5.54,9.0,9.0,0.0,0.0,0.0,0.0,50.1,55.0,34.0,31.0,5.0,33.0,4.0,20.0,3.0,1.0,1.0,238.0,79.0,5.51,1.7480000000000002,9.8,0.9,5.9,3.6,0.61,,6.08,4.48,-0.28,0.16,103.6,5.1,-6.0,-0.6,,0.0,-0.1,-1.0,0.436,0.496,"$62,500",17,,
